Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,90.470001,90.879997,87.510002,88.519997,85.245575,48515400
2018-04-03,89.580002,90.050003,87.889999,89.709999,86.391548,37213800
2018-04-04,87.849998,92.760002,87.730003,92.330002,88.914635,35560000
2018-04-05,92.440002,93.070000,91.400002,92.379997,88.962784,29771900
2018-04-06,91.489998,92.459999,89.480003,90.230003,86.892326,38026000
2018-04-09,91.040001,93.169998,90.620003,90.769997,87.412331,31533900
2018-04-10,92.389999,93.279999,91.639999,92.879997,89.444290,26812000
2018-04-11,92.010002,93.290001,91.480003,91.860001,88.462013,24872100
2018-04-12,92.430000,94.160004,92.430000,93.580002,90.118393,26758900
2018-04-13,94.050003,94.180000,92.440002,93.080002,89.636894,23346100
2018-04-16,94.070000,94.660004,93.419998,94.169998,90.686562,20288100
2018-04-17,95.000000,96.540001,94.879997,96.070000,92.516273,26771000
2018-04-18,96.220001,96.720001,95.519997,96.440002,92.872604,21043300
2018-04-19,96.440002,97.070000,95.339996,96.110001,92.554802,23552500
2018-04-20,95.910004,96.110001,94.050003,95.000000,91.485863,31154400
2018-04-23,95.739998,96.290001,94.629997,95.349998,91.822914,22331800
2018-04-24,96.239998,96.470001,92.410004,93.120003,89.675407,34524800
2018-04-25,93.300003,93.300003,90.279999,92.309998,88.895370,33729300
2018-04-26,93.550003,95.150002,93.099998,94.260002,90.773247,42529000
2018-04-27,97.599998,97.900002,93.910004,95.820000,92.275536,48272800
2018-04-30,96.330002,96.400002,93.150002,93.519997,90.060593,41523600
2018-05-01,93.209999,95.290001,92.790001,95.000000,91.485863,31408900
2018-05-02,94.989998,95.169998,93.190002,93.510002,90.050987,27471000
2018-05-03,92.959999,94.930000,92.449997,94.070000,90.590263,31142500
2018-05-04,93.320000,95.370003,92.919998,95.160004,91.639946,22531300
2018-05-07,95.169998,96.709999,95.099998,96.220001,92.660728,24242000
2018-05-08,95.849998,96.160004,95.059998,95.809998,92.265900,23484600
2018-05-09,96.010002,96.970001,95.050003,96.940002,93.354095,27327400
2018-05-10,97.459999,97.949997,97.050003,97.910004,94.288223,22388100
2018-05-11,97.800003,97.870003,97.040001,97.699997,94.085976,16778300
2018-05-14,97.919998,98.690002,97.309998,98.029999,94.403786,19454100
2018-05-15,97.239998,97.849998,96.339996,97.320000,93.720055,24594000
2018-05-16,97.360001,97.400002,96.620003,97.150002,93.961853,17384700
2018-05-17,96.760002,97.540001,95.830002,96.180000,93.023682,17246700
2018-05-18,96.010002,96.930000,96.010002,96.360001,93.197762,17865800
2018-05-21,97.000000,98.010002,96.800003,97.599998,94.397079,19422500
2018-05-22,97.680000,98.169998,97.199997,97.500000,94.300346,15441200
2018-05-23,96.709999,98.730003,96.320000,98.660004,95.422295,21251200
2018-05-24,98.730003,98.940002,96.809998,98.309998,95.083778,26649300
2018-05-25,98.300003,98.980003,97.860001,98.360001,95.132141,18363900
2018-05-29,97.839996,98.879997,97.230003,98.010002,94.793610,28671000
2018-05-30,98.309998,99.250000,97.910004,98.949997,95.702774,22158500
2018-05-31,99.290001,99.989998,98.610001,98.839996,95.596390,34140900
2018-06-01,99.279999,100.860001,99.169998,100.790001,97.482384,28655600
2018-06-04,101.260002,101.860001,100.849998,101.669998,98.333511,27281600
2018-06-05,102.000000,102.330002,101.529999,102.190002,98.836456,23514400
2018-06-06,102.480003,102.599998,101.900002,102.489998,99.126595,21122900
2018-06-07,102.650002,102.690002,100.379997,100.879997,97.569443,28232200
2018-06-08,101.089996,101.949997,100.540001,101.629997,98.294823,22165100
2018-06-11,101.010002,101.589996,100.669998,101.050003,97.733849,23490900
2018-06-12,101.099998,101.449997,100.750000,101.309998,97.985329,18325200
2018-06-13,101.720001,102.010002,100.559998,100.849998,97.540421,29492900
2018-06-14,101.650002,102.029999,101.000000,101.419998,98.091713,25691800
2018-06-15,101.510002,101.529999,100.070000,100.129997,96.844040,65738600
