Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,79.260002,79.370003,77.059998,77.400002,71.508041,12017200
2018-04-03,77.559998,78.800003,77.180000,78.459999,72.487350,11933100
2018-04-04,77.820000,79.519997,77.589996,79.050003,73.032440,9030800
2018-04-05,79.089996,79.320000,78.510002,78.800003,72.801460,7864700
2018-04-06,78.370003,79.360001,77.900002,78.430000,72.459625,8300800
2018-04-09,78.800003,78.849998,77.570000,78.160004,72.210182,9031200
2018-04-10,78.709999,78.839996,77.940002,78.370003,72.404205,6779000
2018-04-11,78.190002,78.690002,78.040001,78.269997,72.311821,7143500
2018-04-12,78.639999,78.699997,77.790001,77.790001,71.868355,8282300
2018-04-13,78.059998,78.440002,77.720001,78.370003,72.404205,6198500
2018-04-16,78.559998,78.860001,78.040001,78.610001,72.625931,5962200
2018-04-17,78.930000,78.940002,78.099998,78.430000,72.459625,6492400
2018-04-18,78.580002,78.680000,78.019997,78.199997,72.247139,7349400
2018-04-19,75.389999,75.720001,74.199997,74.949997,69.885307,16955600
2018-04-20,74.040001,74.919998,73.739998,73.800003,68.813034,14085000
2018-04-23,73.589996,73.980003,72.760002,73.000000,68.067070,13653400
2018-04-24,73.059998,73.330002,72.150002,72.500000,67.600876,16551700
2018-04-25,72.410004,72.750000,71.949997,72.300003,67.414383,14208800
2018-04-26,72.570000,73.010002,72.370003,72.750000,67.833977,11204300
2018-04-27,72.529999,73.080002,72.209999,72.809998,67.889915,8144800
2018-04-30,72.910004,72.919998,72.160004,72.339996,67.451683,13076500
2018-05-01,72.050003,72.330002,71.660004,71.959999,67.097343,8103800
2018-05-02,71.940002,72.010002,70.730003,70.940002,66.146278,10830900
2018-05-03,70.809998,71.720001,70.739998,71.360001,66.537895,9386500
2018-05-04,71.379997,72.620003,71.339996,72.430000,67.535591,8107400
2018-05-07,72.669998,73.220001,71.889999,71.980003,67.116005,6633600
2018-05-08,72.050003,72.120003,71.110001,71.440002,66.612488,8084100
2018-05-09,71.769997,72.550003,71.739998,72.370003,67.479645,7528400
2018-05-10,72.940002,73.339996,72.690002,73.150002,68.206947,7618500
2018-05-11,73.629997,74.099998,73.050003,73.370003,68.412071,7586200
2018-05-14,73.779999,73.779999,73.089996,73.279999,68.328156,8646900
2018-05-15,73.309998,73.410004,72.599998,72.949997,68.020447,11502800
2018-05-16,72.980003,73.930000,72.959999,73.529999,68.561256,8325000
2018-05-17,73.519997,74.000000,73.400002,73.959999,68.962204,8053600
2018-05-18,73.980003,74.070000,73.110001,73.449997,68.486671,7042700
2018-05-21,73.750000,74.250000,73.419998,74.059998,69.055450,6428400
2018-05-22,74.459999,74.940002,73.830002,74.029999,69.027458,7744200
